nbhd_code,UHI2003,UHI2004,UHI2005,UHI2006,UHI2007,UHI2008,UHI2009,UHI2010,UHI2011,UHITREND,Cities_urbanLST_count
Johannesburg_48,0.805971109,1.280095353,0.600784002,1.371300369,0.845969034,1.180810837,1.246886706,1.55889961,1.478364639,0.771283795,3
Johannesburg_49,-0.504335075,-0.428385728,-1.019645164,-0.74762815,-1.097205321,-0.986204516,-0.743070187,-0.916115834,-0.624422598,-0.27149447,14
Johannesburg_5,0.749048642,0.774340824,0.65114509,0.446603275,0.973464241,1.555105993,0.701437856,0.402217484,1.20881485,0.321963844,50
Johannesburg_50,0.306454615,0.216423034,-0.00919521,0.074700662,0.017062666,0.002118879,0.334185959,0.406737089,0.340676499,0.220335043,5
Johannesburg_51,0.989368865,1.599856432,0.919386621,1.686045864,1.213095286,1.660786887,1.464753541,1.972784966,1.92484306,0.987692874,3
Johannesburg_52,0.74674695,1.142000189,0.754761598,1.395933523,0.930805341,1.268343298,1.233411549,1.637110058,1.452692485,0.856470237,2
Johannesburg_53,0.926858041,0.506210954,0.624915826,0.376196602,0.742759601,0.61596672,0.842436807,0.851916019,0.680782909,0.121271125,79
Johannesburg_54,-1.045125078,-0.781348569,-1.05147308,-0.421593733,-0.959017185,-0.635415714,-0.484703489,-0.691351358,-0.01992745,0.881749891,23
Johannesburg_55,-1.118543582,-0.349784854,-0.865525386,-0.140706101,-0.693056097,-0.248940048,-0.160927526,-0.45579744,0.154528206,1.012535195,6
Johannesburg_56,-1.034502122,-0.205046749,-0.656885733,0.017763359,-0.490097805,-0.198023024,-0.070275865,-0.247943395,0.224762305,0.977633521,9
Johannesburg_57,-0.598178236,-0.286796477,-0.462817264,0.03553125,-0.431917496,-0.17565866,-0.161118447,-0.244902384,0.220877668,0.63235227,34
Johannesburg_58,-1.545686502,-0.490661011,-0.85146247,-0.359510598,-0.950230956,-0.624362214,-0.26852969,-0.382524802,0.069891422,1.281289045,9
Johannesburg_59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Johannesburg_6,0.217106091,0.106290698,-0.003727618,-0.097444914,0.727378555,0.512296175,-0.178754209,-0.332613663,0.39231856,-0.05936255,43
Johannesburg_60,-2.713748579,-1.222021978,-1.702732527,-1.22548865,-1.938796182,-1.425023933,-1.039129293,-1.277914234,-1.1322837,1.214308989,6
Johannesburg_61,-1.440780298,-0.589361586,-0.66577274,-0.460901243,-0.882161744,-0.41260044,-0.374061348,-0.325946712,-0.375024036,0.947498876,4
Johannesburg_62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Johannesburg_63,-3.300229236,-1.596040202,-2.113835585,-1.643698017,-2.422490016,-1.949650917,-1.517494884,-1.632036955,-1.875871483,1.079361542,1
Johannesburg_64,-3.425570901,-1.810200509,-2.274834606,-1.799325127,-2.551018371,-2.123537384,-1.729346913,-1.763170356,-2.045913237,1.071080707,1
Johannesburg_65,-1.041838045,-0.553116954,-0.607143855,-0.350941347,-0.764387767,-0.331222857,-0.335621132,-0.264398411,-0.235068609,0.775999552,4
Johannesburg_66,-2.299769762,-1.310920662,-1.478944882,-1.217698576,-1.713502137,-1.239644209,-1.003824924,-1.082736228,-1.21803236,0.989966199,12
Johannesburg_67,-3.522532262,-2.048712975,-2.488866286,-1.973007301,-2.688439156,-2.175610726,-1.869943379,-2.012969773,-2.025857862,1.188194932,5
Johannesburg_68,-1.177036726,-0.751178878,-1.218852043,-0.437493819,-1.034568123,-0.867646798,-0.647637474,-0.61031186,0.024597384,0.990235609,20
Johannesburg_69,-1.859826641,-0.736606506,-1.226024522,-0.657367426,-1.210386157,-0.913294621,-0.426109605,-0.597324631,-0.373236018,1.284685126,9
Johannesburg_7,0.226368521,0.207046266,0.140828586,0.411620443,0.854006794,0.646365583,0.321198693,0.169481169,0.750514052,0.429895365,10
Johannesburg_70,-1.233665938,-0.584407156,-1.345041303,-0.570213119,-0.956571584,-0.78130176,-0.664739459,-0.515359097,-0.45661412,0.744144416,38
Johannesburg_71,-1.306553822,-0.208740558,-1.010424499,-0.542742688,-0.977669993,-0.689384447,-0.1601765,-0.608891052,-0.176224898,0.812453076,12
Johannesburg_72,-1.836998216,-1.299545338,-1.315882821,-1.112724886,-1.524102748,-1.035114462,-1.061604556,-1.211213398,-1.076395183,0.648929151,13
Johannesburg_73,-3.017769993,-1.856182182,-2.062951963,-1.906568919,-2.287124103,-1.614300339,-1.537972538,-1.747296431,-1.600047469,1.223295796,10
Johannesburg_74,-2.5109062,-1.606454437,-1.56511487,-1.355802876,-1.763604176,-1.17707871,-1.219327791,-1.35197124,-1.136058333,1.188856564,16
Johannesburg_75,0.078324444,0.387014789,0.805440955,0.819056988,0.196357461,0.743409067,0.789279633,0.928230934,0.785629964,0.724149992,1
Johannesburg_76,0.381628081,0.609030648,1.046347343,1.056498812,0.397528343,0.935997797,1.008072363,1.193107052,0.9872072,0.662915786,1
Johannesburg_77,1.1713727,1.624006616,2.154414423,2.037880315,1.478666734,1.338917615,1.450631498,2.113006485,1.609697019,0.185628055,4
Johannesburg_78,0.798970924,1.236268837,1.848937994,1.840514776,1.404646968,1.242838857,1.475332532,2.004300854,1.810921977,0.834502237,2
Johannesburg_79,0.418625897,0.683249148,1.487338932,1.437921419,1.011721767,0.792177806,1.071692813,1.549946748,1.406681265,0.845879737,2
Johannesburg_8,0.894274215,0.751469271,0.399630512,0.982066448,1.572176507,1.275066697,0.917580406,1.058486716,1.473701352,0.76127682,23
Johannesburg_80,0.1356522,0.320540812,1.263020254,1.029017562,0.398336707,0.326338088,0.564725405,1.060112804,0.794635764,0.459230177,2
Johannesburg_81,-0.817624356,-0.692639842,-0.389758528,-0.40538231,-0.794215884,-0.357716796,-0.331794065,-0.330881192,-0.344468425,0.523582352,14
Johannesburg_82,-1.086827892,-0.288346421,-0.910361573,-0.10033168,-0.712892547,-0.447184598,-0.131375251,-0.311279151,-0.097606099,0.849868118,7
Johannesburg_83,-1.389494734,-0.639962228,-0.788153733,-0.581744454,-1.09320127,-0.721040104,-0.314216911,-0.500630872,-0.454544863,0.827728591,14
Johannesburg_84,-1.693032624,-0.596436805,-1.266953257,-0.519716558,-1.11230261,-0.808331882,-0.310488296,-0.757365116,-0.35508412,1.082220614,14
Johannesburg_85,-1.808808947,-0.860189045,-1.241902611,-0.669207529,-1.279211423,-1.026284603,-0.510156544,-0.759392651,-0.5825094,1.052333738,18
Johannesburg_86,-1.743360328,-0.85646691,-1.474232224,-0.688243692,-1.280654278,-0.97895233,-0.644129945,-0.921758935,-0.786929322,0.833223978,12
Johannesburg_87,-3.305537074,-1.880491629,-2.4504024,-1.629685463,-2.45231972,-1.996323871,-1.549816285,-1.888473541,-1.65152578,1.33777221,12
Johannesburg_88,-2.393521183,-1.315341133,-1.79068447,-1.069905506,-1.76681633,-1.334172419,-0.959258238,-1.310907316,-1.118294782,1.085465434,17
Johannesburg_89,-1.748329034,-0.940484969,-1.257572965,-0.630670228,-1.304978457,-1.090820267,-0.532631454,-0.62299222,-0.588211558,1.097113522,10
Johannesburg_9,0.551801384,0.6377728,0.169627886,0.944348866,1.152569692,1.033874923,0.84662662,0.807654409,1.14757294,0.722709096,16
Johannesburg_90,-2.77769571,-1.741215348,-1.659471541,-1.382087233,-1.958031071,-1.461315157,-1.273166886,-1.461634687,-1.28657822,1.249432221,14
Johannesburg_91,-1.453727375,-0.749928442,-0.399831122,-0.380299807,-0.887408097,-0.358478275,-0.357032692,-0.418340769,-0.336265155,0.928671715,10
Johannesburg_92,-0.247521913,-0.148869913,0.094996006,0.229637965,-0.454474588,-0.145887084,-0.297236524,0.301804427,-0.647864261,-0.234889414,42
Johannesburg_93,-0.539309403,-0.071146142,0.253356209,0.151775502,-0.479162732,0.088916449,-0.023563152,0.173491784,-0.312234928,0.170918984,35
Johannesburg_94,-0.083344689,0.137473077,0.465852028,0.289012408,-0.190695192,0.070841942,0.106400705,0.245354527,-0.347486518,-0.27833268,37
Johannesburg_95,0.77956665,1.086211405,1.192261741,1.261268672,1.053398563,1.005025086,1.079350498,1.236065069,0.618120752,-0.113048112,3
Johannesburg_96,0.42383621,0.770361185,0.848611852,0.598235637,0.544163273,0.404587544,0.74312577,0.581860501,0.31263675,-0.235820025,111
Johannesburg_97,-1.140911586,-0.699737476,-0.752820465,-0.673065753,-1.13633715,-1.044837329,-0.566895913,-0.624388687,-0.721558035,0.31725635,50
Johannesburg_98,-1.928420797,-0.91040393,-1.067611625,-0.633744167,-1.383056374,-0.75887629,-0.403667978,-0.782908286,-0.503897364,1.213889306,13
Johannesburg_99,-2.414440268,-1.229670316,-1.470975978,-0.955206792,-1.660299058,-1.040202454,-0.667603702,-1.05011081,-0.787865458,1.427787775,10
lima_001,3.516932287,3.860154641,3.312480179,3.718935649,3.658183496,3.790963309,3.882649017,3.272276014,3.932018644,0.184845814,326
lima_002,-2.172583501,-2.410671837,-2.07789764,-2.268425622,-2.103173173,-1.750032163,-1.92147147,-1.849823388,-1.54366675,0.838243025,87
lima_003,-6.577889477,-6.473813938,-6.857147691,-6.234189908,-6.158080394,-5.323547792,-6.071862769,-5.895391214,-6.081926114,1.033388931,2
lima_004,-3.630954156,-3.7159276,-4.045266984,-3.455166649,-3.525385688,-3.865180681,-3.279739406,-3.464928044,-3.089082557,0.673587698,4
lima_005,-0.828962178,-0.788588946,-0.757548908,-1.019710201,-0.707731969,-0.886971477,-0.521785843,-0.711961012,-0.842001064,0.130332185,364
lima_006,-2.250083401,-2.68310466,-2.026688369,-2.399243097,-2.402414514,-2.418774906,-2.766843409,-1.989605946,-2.245757664,0.099659534,44
lima_007,-5.245376436,-5.68956198,-6.046041134,-5.221929222,-5.36166767,-5.7063156,-6.627030811,-5.315498083,-6.763039968,-1.099138028,36
lima_008,-0.453184061,-0.85544265,-0.380117891,-0.71890866,-0.564702059,-0.720984816,-0.646722606,-0.342833314,-0.312289499,0.261020112,235
lima_009,-1.959633047,-1.830180467,-2.02283117,-1.634044144,-1.547104111,-0.606696249,-0.565019481,-1.551716818,-0.989511007,1.44314173,52
lima_010,-2.977729226,-3.061165892,-3.010756631,-2.739307064,-2.613699191,-1.90763166,-1.811011708,-2.441520281,-2.022056547,1.485465467,13
lima_011,-1.967128673,-1.861171465,-2.286618677,-1.591473695,-1.594784609,-0.379498916,-0.446320142,-1.476943873,-0.979909356,1.665688649,16
lima_012,-5.480185176,-5.443444452,-5.698288875,-5.156293335,-5.518138356,-5.335412122,-5.345021992,-5.102125291,-5.273875341,0.396101967,5
lima_013,-2.455724859,-2.657726399,-2.52743444,-2.534007303,-2.509126312,-1.715353167,-2.07109018,-2.252881793,-2.066559294,0.750423122,48
lima_014,-3.622422363,-3.487909992,-3.782040306,-3.077246484,-3.166236,-2.555691208,-2.36977782,-2.909487736,-2.347143572,1.69707703,10
lima_015,-3.341456114,-3.374789937,-3.658263448,-3.105550526,-3.171306583,-3.181033732,-2.797030646,-3.006722786,-2.682372844,0.897919489,19
lima_016,-5.757409558,-5.727233637,-5.837745387,-5.359818473,-5.532253926,-5.130212037,-5.361630047,-5.160337791,-5.260046559,0.811996108,3
lima_017,-2.814524735,-2.634782032,-3.179549242,-2.266070568,-2.621341634,-1.80000183,-1.752001936,-2.605672504,-2.390071906,0.851050542,18
lima_018,-2.519285175,-2.972262105,-2.301235867,-2.892155529,-2.808501804,-2.787051821,-3.007508471,-2.403405085,-2.641872982,-0.015203611,249
lima_019,-0.594109531,-0.494122736,-0.463260038,-0.586597769,-0.516994963,-0.729400092,-0.914925021,-0.559250822,-0.995024966,-0.474196381,187
lima_020,-6.626268101,-6.795761375,-7.226133923,-6.674473583,-7.617580341,-7.280737187,-7.629774847,-6.856328818,-7.297797843,-0.713561125,4
lima_021,-5.645171994,-5.523819037,-5.910817031,-5.448706518,-5.687678988,-5.966158171,-5.917096501,-5.452392439,-5.766849455,-0.133740107,6
lima_022,-6.58816149,-6.815480644,-7.077076082,-6.648564807,-6.355367022,-5.940458242,-6.480075963,-6.279722602,-6.060552736,0.936635991,8
lima_023,-0.350782951,-0.453467423,-0.26198963,-0.48762759,-0.461849724,-0.254303984,-0.480751732,-0.443973846,-0.356453001,-0.033066678,192
lima_024,-0.181552243,0.280228899,-0.117272556,-0.08873767,-0.536016823,-0.102759353,-1.029073198,0.400534675,-0.338081948,-0.350470743,27
lima_025,-1.734946045,-1.284154767,-1.744655453,-1.11303274,-1.450951728,-0.933965695,-0.312665657,-1.517936657,-1.013469963,0.871267549,50
lima_026,0.85213739,0.959573841,0.952052259,0.94074521,0.873121656,0.411303132,0.293350989,0.58109257,0.203983358,-0.92915076,128
lima_027,1.104159276,1.190749591,1.194797018,1.362533549,1.194635972,1.111680608,0.766760541,0.992982835,0.750883938,-0.518887919,132
lima_028,-2.055430737,-1.871352175,-2.089886543,-1.585488885,-1.65848612,-0.858566435,-0.653799457,-1.485760988,-0.885958841,1.572292961,12
lima_029,2.740927683,2.940225047,2.553989119,3.219686069,2.671337103,3.409793584,2.857084026,2.58072567,2.309765878,-0.33447467,55
lima_030,-5.557762997,-5.629244304,-5.877280692,-5.276066691,-5.45594158,-4.846584259,-5.290292553,-4.896070045,-5.139246768,0.912841067,11
lima_031,-6.630303985,-6.741358158,-6.858124991,-6.425030822,-6.51405979,-6.363034471,-6.658738319,-6.206309713,-6.373973122,0.515206414,8
lima_032,-1.023123591,-1.103188744,-1.126244569,-1.218489366,-0.883879883,-0.541024486,-0.535949253,-0.910198526,-0.691047779,0.627554902,147
lima_033,-3.454011059,-3.499369595,-3.64811611,-3.177928467,-3.364356309,-3.504347294,-3.892367822,-2.91609301,-4.114048278,-0.284206895,22
lima_034,-3.566961959,-3.413233859,-3.589870272,-3.144512475,-3.145748389,-2.204381092,-2.176966116,-2.744283299,-2.266202067,1.829305157,4
lima_035,-2.979329608,-2.802911022,-3.352404333,-2.345786807,-2.823212222,-2.256974255,-2.112618192,-2.776765474,-2.736470153,0.603043216,40
lima_036,-6.515357652,-6.312001525,-6.920347444,-6.614102362,-7.116336131,-6.772994327,-7.250758609,-6.844529556,-7.197683521,-0.857766977,8
lima_037,-3.245170995,-3.403702028,-3.199059974,-3.001161632,-2.863678603,-1.982776554,-2.097652369,-2.747635195,-2.195310018,1.564807449,11
lima_038,1.047526383,1.060934661,0.82768331,1.126244899,0.431034271,1.359615704,0.234030703,0.968159596,0.544464791,-0.540750995,9
lima_039,-0.30073936,0.516467885,-0.55380762,0.258730219,-0.687695303,0.197514313,0.485278753,-1.239764204,-0.298669588,-0.540576723,18
lima_040,-5.053869659,-5.152404134,-5.469853476,-4.849949429,-5.026029375,-4.672055831,-5.292104598,-4.537972995,-5.235229009,0.275207895,37
lima_041,-6.201478595,-6.400599739,-6.715114176,-6.189612216,-6.060679683,-5.872774488,-6.323973245,-5.803885975,-5.869664144,0.702753114,5
lima_042,-3.403607024,-3.885798433,-4.149167844,-3.259306841,-3.600563924,-4.340177549,-5.510999888,-3.559266971,-5.401840523,-1.802979068,37
lima_043,-0.988071904,-0.892037892,-1.01898621,-0.90823121,-0.834456766,-1.092085345,-0.911370416,-0.802621657,-1.488669947,-0.283794336,70
london_001,2.082432181,1.99348846,1.79394215,2.107998229,2.434695101,1.995053058,1.693965885,1.488148023,1.846581539,-0.462053597,56
london_002,0.471497485,0.860857921,1.005615245,0.748586977,0.817466253,0.410324985,0.521215906,0.850299074,0.491231954,-0.209966556,139
london_003,0.972636563,0.602861782,1.00415586,0.992927896,1.12258211,1.137078098,1.018147137,1.2184503,1.27824372,0.540221156,96
london_004,1.527386497,1.928380012,1.759834655,2.407410588,2.059330855,1.747801394,1.594128373,1.950773722,1.789454932,0.020738852,73
london_005,0.314572903,-0.233920226,-0.323014617,0.032723946,-0.01060793,0.377056707,0.104126597,0.200902463,0.558406487,0.579736265,238
london_006,0.766600858,0.85719607,1.310574547,1.410561652,1.335875376,0.703956534,0.783034162,1.324315591,0.675173416,-0.121006182,36
london_007,0.57985486,0.381523392,1.206994225,0.652747225,1.166522911,0.919515247,0.089913366,0.784688305,0.369016184,-0.26687561,4
london_008,0.995113829,0.686082968,0.557001865,0.888986387,0.643086245,0.912514262,1.138316732,1.540373952,0.838212617,0.520237619,138
london_009,1.793080046,1.639116589,2.193261895,2.449356905,2.131933658,1.71060541,1.796691085,2.064736928,1.911794151,0.036637387,91
london_010,0.581160982,0.776200761,1.23575476,0.188232204,0.602335676,0.617121902,0.67672517,0.914771654,0.539493778,-0.07335427,131
london_011,1.084161836,0.54535464,1.111451515,1.054600506,1.433787871,1.285452895,1.092335523,0.978932291,1.010356121,0.199688416,73
london_012,1.190514916,1.523267449,1.655717335,1.192966252,1.66312421,1.410815927,0.846366981,1.862328568,1.046128227,-0.160202405,29
london_013,1.651109292,1.817572275,1.817458483,2.344034354,2.037358499,2.241257255,1.501018568,1.864533291,1.393170084,-0.271088452,25
london_014,1.116011982,1.274168578,1.747247801,1.381307224,1.575383606,1.171819404,0.999268248,1.783698295,1.179112168,0.012590495,47
london_015,0.902817559,1.121874781,1.119476425,1.31068752,1.012709374,0.802469149,1.098279087,0.678691215,0.849173995,-0.349123,79
london_016,0.48393449,0.760521617,0.375720518,0.893694978,0.992803748,0.491087725,0.526738111,0.251990855,0.789630718,-0.067229907,178
london_017,0.877210842,0.890368411,1.431519521,1.083157843,0.910534483,0.748941306,1.028294571,1.162026975,0.704910808,-0.16914848,183
london_018,1.704865695,1.714594263,2.042532581,2.014867161,1.664261284,1.65834921,1.504650784,1.962490457,1.549022224,-0.218661141,91
london_019,1.162511048,1.21845715,1.687164502,1.531803451,1.797374667,1.294223084,0.920857578,1.751287905,1.051530898,-0.102603758,24
london_020,1.138385599,1.298352555,1.503218382,1.78550778,1.836093694,1.582233137,0.976009648,1.203877678,0.86227391,-0.44092725,20
london_021,1.36350424,1.547242142,1.045324915,1.784245874,1.134753571,1.439764702,1.697824084,1.266758727,0.901074418,-0.288442061,59
london_022,2.139752264,1.745575537,1.788444662,2.03693834,1.981824452,2.121591567,1.73430758,1.816636279,1.562219927,-0.35342801,45
london_023,1.761211924,1.06193212,1.435868284,1.351716904,1.798695802,1.750168052,1.390010927,1.392007922,1.504687468,0.045144336,56
london_024,1.922087019,2.197045449,1.668973688,2.25701117,1.988614269,2.226065544,1.688791648,2.137994691,1.603558633,-0.240429254,57
london_025,2.030790986,1.906258346,2.433527212,1.907004439,2.533987389,1.998571525,1.711837685,1.814536489,1.967442534,-0.313395225,59
london_026,1.491181943,1.545647235,1.487003288,1.574205777,1.807317214,1.403003811,1.375206317,0.956128266,1.743467086,-0.192368707,93
london_027,1.266808072,1.271706491,1.475516947,1.493482073,0.968237203,1.142669728,0.951664025,1.409553341,0.903735498,-0.406211323,90
london_028,1.651735136,1.180128349,1.557274411,1.524341839,1.762941315,1.580576223,1.249233221,1.482287101,1.079092106,-0.323990643,46
london_029,1.609637062,1.466258596,1.250124898,2.013584226,1.451290142,1.520666858,1.812923102,2.293818846,1.501629628,0.447221676,72
london_030,1.011433757,0.730217387,1.230114149,0.507571338,1.353629848,0.998392986,0.476753076,0.995005375,0.542819928,-0.349331975,33
london_031,0.747052235,1.188019098,1.402295136,0.755511435,1.145509192,0.895548745,0.628665468,1.109552629,0.784847231,-0.248573575,65
london_032,1.875083998,1.544788216,1.749898609,1.99280014,1.88947719,2.292011883,1.520809096,1.540952437,1.329236092,-0.392311041,57
london_033,0.955396621,1.023158095,1.452501888,1.414889692,1.693689011,1.000386446,0.751351948,1.137762397,0.67904733,-0.429731231,35
losangeles_001,4.926867125,4.732771537,5.289277362,4.858714437,4.63774132,4.660955383,4.559495448,4.812099024,4.673686887,-0.405343562,131
