NDVI,UHI
0.27339,2.6677
0.31101,2.1159
0.15263,2.6222
0.15835,4.0485
0.23624,4.033
0.26345,3.1922
0.13375,3.5594
0.12161,3.9525
0.123,3.8926
0.096934,4.0039
0.066477,4.5016
0.14692,5.1104
0.13923,4.7415
0.19342,3.9868
0.17971,3.6357
0.19675,3.4156
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.11096,NaN
0.19532,-1.5344
0.12318,1.9874
0.16165,0.73295
0.28067,0.16231
0.26974,1.4947
0.31661,3.7212
0.25913,3.2367
0.24172,2.4481
0.15101,3.1344
0.00090724,3.9427
0.1222,4.0934
0.13613,4.3599
0.10354,4.3135
0.078109,4.5464
0.15759,4.4025
0.13823,4.1295
0.14475,3.8715
0.18256,3.8943
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.15989,NaN
0.21533,-2.3389
0.18312,1.1868
0.22149,-0.97978
0.21209,-1.2002
0.32137,-0.69296
0.45009,-0.62399
0.15594,1.4473
0.18253,0.2818
0.26248,1.4892
0.016203,3.15
0.1682,4.2706
0.17935,4.2852
0.16357,3.647
0.17964,3.9054
0.074751,4.2134
0.20746,4.0012
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.19493,-5.3131
0.25242,-2.7705
0.14727,-0.40443
0.22334,-1.7959
0.12789,-2.1324
0.19007,-2.5849
0.31452,-2.8106
0.34109,-0.50385
0.21926,-1.6175
0.25227,0.011113
0.22031,2.1105
0.26696,2.891
0.22267,3.7491
0.1713,3.5218
0.21277,4.2111
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.17699,-4.7436
0.15017,-2.0673
0.14528,-2.0688
0.14124,-2.5588
0.096359,-3.2027
0.20057,-3.6858
0.22143,-3.5844
0.41422,-2.4043
0.17421,-1.7003
0.21347,0.24697
0.25787,2.4824
0.21211,3.128
0.15523,3.107
0.14648,4.1126
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
