NDVI,UHI
0.53469,1.5338
0.60262,1.9154
0.47658,2.6099
0.48302,3.3014
0.29223,3.6457
0.35179,4.0674
0.28571,4.2665
0.19429,5.0913
0.33424,5.1524
0.10688,4.999
0.052963,4.7887
0.12558,4.7664
0.19655,4.2265
0.17607,4.5162
0.27339,4.7403
0.33594,4.9808
0.30327,4.6052
0.27019,4.8007
0.19431,4.5776
0.3101,4.1931
0.19457,4.7005
0.13526,4.378
0.19789,4.8941
0.20473,4.8259
0.21462,4.3755
0.43604,3.4813
0.33283,2.9624
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.55159,2.1432
0.48577,1.6848
0.41698,1.2152
0.57716,1.4622
0.5947,1.9154
0.59295,2.6099
0.51612,3.2414
0.28301,3.451
0.51473,3.5887
0.30855,4.2665
0.2812,5.0913
0.31587,5.0009
0.23314,5.1191
-0.0015007,4.7654
0.13602,4.7664
0.12992,4.2265
0.28014,5.1018
0.13351,5.0595
0.25954,4.7476
0.34928,4.6052
0.32175,4.8007
0.18232,4.6972
0.30637,4.1837
0.36799,4.1435
0.22164,4.378
0.37021,4.8941
0.24305,4.3406
0.39598,4.1512
0.33122,3.7134
0.33415,2.9624
0.35249,2.2942
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.40714,1.6192
0.57267,1.6848
0.53595,1.2152
0.55508,1.5077
0.60554,2.196
0.58958,2.7087
0.52236,3.2414
0.38356,3.451
0.34857,3.5568
0.37046,4.2232
0.43074,4.7173
0.30136,5.0009
0.1858,5.1191
0.2575,5.009
0.21385,4.7916
0.19015,4.534
0.30657,5.1018
0.30137,5.0595
0.2326,4.8321
0.51105,4.2227
0.31342,4.6159
0.24275,4.6972
0.31624,4.1837
0.34012,3.5008
0.14116,3.3536
0.31028,4.0269
0.39403,4.3406
0.45406,4.1512
0.24732,3.6463
0.41908,3.4601
0.40744,2.5154
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.45314,1.8135
0.39637,1.4411
0.49893,0.94747
0.51704,1.5077
0.37747,2.196
0.57513,3.2985
0.3502,3.5559
0.35243,3.5601
0.44624,3.5568
0.23797,4.2232
0.42135,4.657
0.31978,5.4614
0.23689,5.4159
0.23623,5.009
0.13313,4.7916
0.26669,4.5949
0.28458,5.1372
0.39982,5.2386
0.53147,4.8321
0.41412,4.2227
0.40618,4.5602
0.23093,4.9345
0.38001,4.1403
0.42081,3.5008
0.11752,3.3536
0.32513,3.6825
0.40468,3.5601
0.38235,3.3117
0.32228,3.6463
0.3864,3.4601
0.39066,2.2735
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.44594,1.8135
0.40184,1.6612
0.43848,1.6146
0.54259,2.0564
0.44787,2.9904
0.57518,3.2985
0.33419,3.9475
0.2966,4.0723
0.3204,4.0882
0.3,4.3187
0.28967,4.657
0.32167,5.987
0.18285,5.5002
0.26258,5.2817
0.23504,4.9663
0.20541,4.5949
0.18494,5.1899
0.40117,5.196
0.37794,4.5372
0.44357,3.9317
0.26153,4.5602
0.30297,4.7317
0.34489,4.132
0.37582,3.3265
0.40349,2.9347
0.34838,3.6825
0.40981,3.3019
0.41151,2.7676
0.38262,2.913
0.43485,3.0279
0.37734,2.2735
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.48829,1.6612
0.42905,1.6146
0.51021,2.6983
0.33408,3.2355
0.33218,3.5864
0.30246,3.9475
0.34167,4.0723
0.28445,4.1109
0.42536,4.4725
0.3468,5.0018
0.29679,5.987
0.23561,5.5002
0.13848,4.7768
0.33742,4.3706
0.25775,4.7363
0.2339,5.1899
0.24015,5.196
0.23034,4.6155
0.35691,4.444
0.42144,4.672
0.38581,4.7317
