"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
0,1,"NLD","Netherlands","OHI","N","1996","2004","Y",0.8691391,5.5,1182.871,0.007357484,0.0041838,0.002724854,0.007304252,0.297974,1019.351,0.1602089,-1,15.530498,"NLD_N2004Y",0.03251,0.05157,0.06195,0.07174,0.08138,0.09189,0.1047,0.1213,0.1462,0.2368
1,1,"NIC","Nicaragua","LAC","N","1996","","X",9.160075,5.5,171.8961,0.6952513,0.334093,0.1982184,0.5391656,-1,-1,-1,-1,4.700779,"NIC_N1993X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"NER","Niger","SSA","N","1996","","X",228.7532,5.5,42.99689,0.9814599,0.7576701,0.6112925,1.669982,-1,-1,-1,-1,9.819964,"NER_N1994X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"NGA","Nigeria","SSA","N","1996","1996","X",79.53147,5.5,70.84212,0.9280309,0.6511329,0.5002377,1.381294,0.5192225,43.23642,0.4848002,-1,110.732904,"NGA_N1996X",0.01291,0.02374,0.03345,0.0437,0.05451,0.06851,0.08571,0.1122,0.1583,0.4069
0,1,"NOR","Norway","OHI","N","1996","2003","Y",9.797199,5.5,1307.357,0.004943059,0.002036658,0.0016868,0.004495934,0.2762353,1128.927,0.139305,-1,4.381336,"NOR_N2003Y",0.03824,0.05647,0.06602,0.07413,0.08229,0.09102,0.1022,0.1175,0.1388,0.2333
1,1,"PAK","Pakistan","SAS","N","1996","","X",25.41425,5.5,99.87843,0.9134785,0.4546744,0.2559661,0.6878978,-1,-1,-1,-1,125.938339,"PAK_N1990X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"PAN","Panama","LAC","N","1996","","Y",0.553408,5.5,387.4713,0.4046531,0.2217685,0.1607904,0.3302097,-1,-1,-1,-1,2.796344,"PAN_N1995Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"PNG","Papua New Guinea","EAP","N","1996","1996","X",2.137886,5.5,92.52295,0.8528713,0.5761711,0.44195,1.361666,0.5542985,51.46716,0.697596,-1,5.022437,"PNG_N1996X",0.004582,0.01714,0.02867,0.03843,0.04916,0.06501,0.08808,0.1226,0.1794,0.4069
1,1,"PRY","Paraguay","LAC","N","1996","","Y",2309.43,5.5,411.4552,0.3814811,0.1853118,0.1167592,0.3159457,-1,-1,-1,-1,4.870694,"PRY_N1995Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"PER","Peru","LAC","N","1996","1997","Y",1.568639,5.5,249.2619,0.5451255,0.2729128,0.1749233,0.4845089,0.5372275,150.1166,0.5481123,-1,24.441074,"PER_N1997Y",0.009361,0.01987,0.02984,0.04089,0.05398,0.06812,0.0876,0.1152,0.1633,0.4118
1,1,"PHL","Philippines","EAP","N","1996","","X",18.87329,5.5,155.3262,0.723834,0.35525,0.2095793,0.5656832,-1,-1,-1,-1,71.446107,"PHL_N1994X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"POL","Poland","ECA","N","1996","1996","X",1.936326,5.5,184.5306,0.576043,0.192217,0.0850569,0.260876,0.3265538,150.8123,0.1806415,-1.39589,38.62437,"POL_N1996X",0.03451,0.04777,0.05724,0.06654,0.07643,0.08756,0.1009,0.1183,0.1459,0.2648
0,1,"PRT","Portugal","OHI","N","1996","2003","Y",0.7038629,5.5,693.4028,0.04483241,0.01739719,0.01073063,0.03251628,0.3873545,529.8181,0.2685675,-1,10.063945,"PRT_N2003Y",0.02262,0.03987,0.051,0.06091,0.07101,0.082,0.09695,0.1173,0.1568,0.3016
1,1,"ROU","Romania","ECA","N","1996","","Y",2.000516,5.5,141.5219,0.7352953,0.2840285,0.1432417,0.4236948,-1,-1,-1,-1,22.619004,"ROU_N1994Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"RUS","Russian Federation","ECA","N","1996","1996","X",16.76913,5.5,404.1094,0.2615066,0.09773834,0.04934318,0.1475334,0.4610346,284.3522,0.3831548,0.3944196,148.160042,"RUS_N1996X",0.01607,0.02844,0.04008,0.05166,0.06386,0.07755,0.0942,0.117,0.1557,0.3555
1,1,"RWA","Rwanda","SSA","N","1996","","X",246.8344,5.5,49.91839,0.9682865,0.7326766,0.5796548,1.556804,-1,-1,-1,-1,6.115168,"RWA_N1984X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"WSM","Samoa","EAP","N","1996","2008","X",1.900278,5.5,205.9806,0.596531,0.2251644,0.1102719,0.3192131,0.4204654,144.97,0.2906449,-1,0.171283,"WSM_N2008X",0.02677,0.03715,0.04528,0.05454,0.06457,0.07613,0.08997,0.1135,0.1512,0.3409
1,1,"SEN","Senegal","SSA","N","1996","","X",246.1074,5.5,72.55498,0.9457835,0.6196598,0.4413283,1.158283,-1,-1,-1,-1,8.974077,"SEN_N1994X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"SRB","Serbia","ECA","N","1996","2002","X",45.36962,5.5,310.194,0.2057893,0.04973325,0.01860331,0.06409423,0.3196536,259.7838,0.1735408,-1,7.617794,"SRB_N2002X",0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,"SYC","Seychelles","SSA","N","1996","1999.62","X",7.895128,5.5,495.3104,0.1273886,0.03890963,0.01760199,0.05429702,0.4277669,357.7854,0.3196934,-1,0.076417,"SYC_N1999X",0.02125,0.03576,0.04515,0.05585,0.066,0.07856,0.09399,0.1149,0.1485,0.3401
1,1,"SLE","Sierra Leone","SSA","N","1996","","X",1767.19,5.5,51.58963,0.9532909,0.7161071,0.5825264,-1,-1,-1,-1,-1,4.28235,"SLE_N1989X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"SVK","Slovak Republic","ECA","N","1996","1996","Y",0.5670743,5.5,459.6999,0.0606853,0.01965022,0.009105287,0.02875753,0.2580591,429.7511,0.128637,0.1938864,5.373361,"SVK_N1996Y",0.03135,0.05575,0.06955,0.07994,0.08906,0.09802,0.1079,0.1203,0.1398,0.2084
1,1,"SVN","Slovenia","ECA","N","1996","","Y",0.681299,5.5,729.1227,0.004446078,0.00129425,0.0007581875,0.001477178,-1,-1,-1,-1,1.988628,"SVN_N1993Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"SLB","Solomon Islands","EAP","N","1996","2005","X",7.131074,5.5,133.6745,0.7789391,0.4175931,0.2646526,0.7096573,0.4609685,88.7712,0.3658721,-1,0.369469,"SLB_N2005X",0.01853,0.03122,0.04055,0.04998,0.06034,0.07274,0.09021,0.1161,0.1629,0.3575
0,1,"ZAF","South Africa","SSA","N","1996","1996","X",5.067535,5.5,203.887,0.6951746,0.4131541,0.2833423,0.7528494,0.6068694,87.09495,0.6825832,-1,42.210216,"ZAF_N1996X",0.01012,0.01652,0.02244,0.02927,0.03764,0.04975,0.06966,0.1058,0.1836,0.4752
0,1,"ESP","Spain","OHI","N","1996","2003","Y",0.776917,5.5,851.3312,0.02496218,0.01261477,0.009123356,0.0233703,0.3180375,745.6091,0.2036757,-1,39.889852,"ESP_N2003Y",0.026,0.04586,0.05891,0.0708,0.08161,0.09345,0.1074,0.125,0.1516,0.2394
1,1,"LKA","Sri Lanka","SAS","N","1996","","X",42.21893,5.5,142.0062,0.7599405,0.3291638,0.1720054,0.4813711,-1,-1,-1,-1,18.21,"LKA_N1995X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"LCA","St. Lucia","LAC","N","1996","1995","Y",2.139054,5.5,104.7269,0.8558734,0.481214,0.3164285,0.8653825,0.4258438,77.168,0.3157385,0.3738608,0.149004,"LCA_N1995Y",0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,"SDN","Sudan","SSA","N","1996","2009","X",1.48553,5.5,84.08791,0.9227898,0.5325631,0.3499266,0.9260134,0.3539535,67.86516,0.2131858,-1,24.78619,"SDN_N2009X",0.02639,0.04183,0.05274,0.06378,0.07496,0.08786,0.1037,0.125,0.1569,0.2669
0,1,"SUR","Suriname","LAC","N","1996","1999","Y",1.884817,5.5,212.332,0.5656807,0.3483825,0.2631483,0.4274535,0.5760975,135.8572,1.612256,-1,0.450036,"SUR_N1999Y",0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
1,1,"SWZ","Swaziland","SSA","N","1996","","X",4.049069,5.5,75.62894,0.9239118,0.6703683,0.5287558,1.502072,-1,-1,-1,-1,0.981764,"SWZ_N1994X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"SWE","Sweden","OHI","N","1996","2003","Y",9.105002,5.5,979.7564,0.009982597,0.005345943,0.003759872,0.01274974,0.25269,892.686,0.1211563,-1,8.840998,"SWE_N2003Y",0.03664,0.05691,0.06815,0.07741,0.08655,0.09636,0.1079,0.1234,0.1454,0.2012
0,1,"CHE","Switzerland","OHI","N","1996","2006","Y",1.613419,5.5,1708.335,0.004903188,0.001597285,0.0007548286,0.002207706,0.339167,1415.576,0.1979724,-1,7.07185,"CHE_N2006Y",0.029,0.04524,0.05473,0.06508,0.07618,0.08878,0.1035,0.1238,0.1536,0.2601
0,1,"SYR","Syrian Arab Republic","MNA","N","1996","2004","X",22.88657,5.5,202.5581,0.5526122,0.1828358,0.08015029,0.2472487,0.3577617,155.205,0.2084355,-1,14.755286,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,"TJK","Tajikistan","ECA","N","1996","1999","X",1.88267,5.5,47.4864,0.9925947,0.7185338,0.5412696,1.410824,0.2954314,40.86101,0.1498605,-1,5.84954,"TJK_N1999X",0.03272,0.0507,0.06222,0.07224,0.08161,0.09256,0.1053,0.1212,0.1479,0.2335
1,1,"TZA","Tanzania","SSA","N","1996","","X",585.5204,5.5,41.88393,0.9884446,0.7540934,0.6011702,1.628871,-1,-1,-1,-1,30.811854,"TZA_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"THA","Thailand","EAP","N","1996","1996","X",12.84438,5.5,266.7332,0.4539156,0.1479132,0.06469907,0.2000042,0.4290492,180.6834,0.3037802,-1,60.151472,"THA_N1996X",0.02566,0.03626,0.04449,0.05309,0.0625,0.07407,0.09034,0.1141,0.1567,0.3428
0,1,"TMP","Timor-Leste","EAP","N","1996","2001","X",0.5613374,5.5,43.91629,0.9861689,0.743624,0.5847497,1.553158,0.3593529,34.21729,0.2112153,-1,0.875916,"TMP_N2001X",0.03041,0.04242,0.05245,0.0621,0.07186,0.08457,0.1003,0.1207,0.1531,0.2821
0,1,"TGO","Togo","SSA","N","1996","2006","X",232.215,5.5,80.92847,0.9037124,0.5741986,0.4048163,1.058877,0.4221258,55.91936,0.2940239,-1,4.398238,"TGO_N2006X",0.02465,0.03593,0.0442,0.05322,0.06353,0.07549,0.09303,0.1185,0.165,0.3264
0,1,"TON","Tonga","EAP","N","1996","2001","X",1.638717,5.5,278.3406,0.3381766,0.1154949,0.05449326,0.1645131,0.3769015,220.7721,0.244866,-1,0.096369,"TON_N2001X",0.02374,0.03875,0.04942,0.06087,0.0723,0.08662,0.1025,0.1238,0.1592,0.2829
0,0,"TTO","Trinidad and Tobago","LAC","N","1996","1992","Y",4.619226,5.5,316.2875,0.3089811,0.1087638,0.05163943,0.1579804,0.4027296,244.4733,0.2882084,-1.192124,1.258364,"TTO_N1992Y",0.02073,0.03433,0.04578,0.05757,0.07038,0.08493,0.1023,0.125,0.1601,0.2989
1,0,"TUN","Tunisia","MNA","N","1996","","X",0.6965338,5.5,200.7861,0.5688587,0.2355029,0.1252092,0.359017,-1,-1,-1,-1,9.256037,"TUN_N1995X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"TUR","Turkey","ECA","N","1996","","X",1.164342,5.5,316.7641,0.320898,0.105225,0.04740821,0.1448938,-1,-1,-1,-1,59.423208,"TUR_N1994X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"TKM","Turkmenistan","ECA","N","1996","1998","X",1.527624,5.5,83.438,0.9111423,0.5597855,0.3847603,1.027733,0.4076536,61.14216,0.2778098,0.3609475,4.287344,"TKM_N1998X",0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
0,1,"TUV","Tuvalu","EAP","N","1996","2010","X",1.172771,5.5,195.5913,0.5950025,0.2219737,0.1095059,0.3169641,0.3913902,146.5038,0.253813,-1,0.009256,"TUV_N2010X",0.02686,0.03903,0.04865,0.05936,0.06928,0.08024,0.09682,0.116,0.1566,0.3072
1,1,"UGA","Uganda","SSA","N","1996","","X",946.8904,5.5,64.29158,0.9516431,0.6462557,0.4710675,1.230084,-1,-1,-1,-1,21.202118,"UGA_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"UKR","Ukraine","ECA","N","1996","1996","X",3.311232,5.5,186.4517,0.5739581,0.2071568,0.1010129,0.2974238,0.3515595,150.5558,0.2125839,-1,51.057189,"UKR_N1996X",0.02807,0.04324,0.05452,0.06509,0.07535,0.08664,0.1005,0.12,0.1508,0.2757
0,1,"GBR","United Kingdom","OHI","N","1996","2004","Y",0.7564041,5.5,1052.973,0.01730706,0.007606391,0.004961109,0.01607372,0.3599902,854.7571,0.234994,-1,58.16695,"GBR_N2004Y",0.02501,0.04211,0.05336,0.06422,0.07521,0.08734,0.1019,0.1209,0.1526,0.2774
1,1,"USA","United States","OHI","N","1996","","Y",1,5.5,1744.801,0.01557393,0.008871223,0.007015399,0.01574764,-1,-1,-1,-1,269.394,"USA_N1994Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"URY","Uruguay","LAC","N","1996","","Y",16.42385,5.5,681.2049,0.1128018,0.03146495,0.01282583,0.04167715,-1,-1,-1,-1,3.248035,"URY_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"UZB","Uzbekistan","ECA","N","1996","1998","X",635.7095,5.5,89.72918,0.8876222,0.539183,0.3786193,1.002911,0.4467317,65.80897,0.4924187,-1,23.225,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
0,1,"VUT","Vanuatu","EAP","N","1996","2010","X",115.8271,5.5,154.9775,0.7039684,0.2998297,0.1608376,0.4502135,0.3762623,120.0203,0.2372648,-1,0.171801,"VUT_N2010X",0.02683,0.04062,0.05038,0.06101,0.07195,0.08338,0.09783,0.1199,0.1541,0.294
1,1,"VEN","Venezuela, Republica Bolivariana de","LAC","N","1996","","Y",2.915005,5.5,294.0306,0.4183025,0.1895981,0.1183743,0.2641607,-1,-1,-1,-1,22.650102,"VEN_N1995Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"VNM","Vietnam","EAP","N","1996","","X",7624.973,5.5,86.28195,0.9139099,0.5335252,0.3467081,0.9003905,-1,-1,-1,-1,73.1567,"VNM_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"WBG","West Bank and Gaza","MNA","N","1996","2004","X",2.5228,5.5,278.0908,0.3065426,0.08428029,0.03423166,0.1123083,0.3404468,223.1802,0.1943911,-1,2.587997,"WBG_N2004X",0.02997,0.04505,0.05478,0.06562,0.07537,0.08722,0.1026,0.1219,0.1527,0.2648
0,1,"YEM","Yemen, Republic of","MNA","N","1996","1998","X",111.303,5.5,164.016,0.6475205,0.2580765,0.1324041,0.3781015,0.3499779,131.6598,0.2048662,-1,15.889449,"YEM_N1998X",0.02855,0.0427,0.0536,0.06397,0.07467,0.08705,0.1025,0.1231,0.1556,0.2683
0,1,"ZMB","Zambia","SSA","N","1996","1996","X",2505.341,5.5,109.1567,0.838698,0.4999071,0.3436682,0.915557,0.4833368,70.29115,0.4047787,-1,9.394304,"ZMB_N1996X",0.01719,0.02771,0.03689,0.0462,0.05727,0.07184,0.08991,0.1168,0.1629,0.3733
0,0,"ZWE","Zimbabwe","SSA","N","1996","2011","X",0.5359763,5.5,238.5858,0.504142,0.1909946,0.0926849,0.2744636,0.4315358,166.003,0.3111535,0.3883556,11.518262,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383
0,1,"ALB","Albania","ECA","N","1993","1996","X",58.16801,5.5,157.6087,0.6292995,0.2184996,0.09789023,0.2982602,0.2701034,138.5153,0.1191043,-1,3.227287,"ALB_N1996X",0.03863,0.05289,0.06379,0.07322,0.0838,0.09355,0.1082,0.1247,0.149,0.2122
1,0,"DZA","Algeria","MNA","N","1993","","X",31.77229,5.5,192.0772,0.5633152,0.2109204,0.1037311,0.3077411,-1,-1,-1,-1,27.786259,"DZA_N1988X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"AGO","Angola","SSA","N","1993","2008.5","X",73.83312,5.5,56.15028,0.9622673,0.6857898,0.5254963,1.417329,0.4271552,40.46576,0.3116315,-1,13.403734,"AGO_N2008X",0.02072,0.03357,0.04316,0.05305,0.06543,0.0792,0.09651,0.1229,0.1623,0.3231
0,1,"ARG","Argentina","LAC","U","1993","1993","Y",2.768382,5.5,566.0145,0.149764,0.05480138,0.03080059,0.06773386,0.4485629,396.6809,0.4084132,-1,29.933011886,"ARG_U1993Y",0.01484,0.02966,0.04098,0.05217,0.06421,0.07899,0.09672,0.1234,0.167,0.332
0,0,"ARM","Armenia","ECA","N","1993","1996","Y",183.7796,5.5,127.9416,0.8030304,0.4222056,0.2631368,0.7141234,0.4441862,88.20037,0.3354787,0.3826619,3.363098,"ARM_N1996Y",0.02296,0.03236,0.04186,0.05187,0.06291,0.07575,0.09185,0.1144,0.1538,0.3522
1,1,"AUS","Australia","OHI","N","1993","","Y",1.526641,5.5,1035.239,0.01582313,0.009964807,0.007752596,0.01570674,-1,-1,-1,-1,17.667,"AUS_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"AUT","Austria","OHI","N","1993","2003","Y",0.8475838,5.5,1276.549,0.007456229,0.004107602,0.003196036,0.01082405,0.2946442,1107.893,0.1587559,-1,7.905633,"AUT_N2003Y",0.0331,0.05166,0.0622,0.0722,0.08163,0.0922,0.1053,0.1213,0.146,0.2344
0,1,"AZE","Azerbaijan","ECA","N","1993","1995","X",0.3294187,5.5,246.4443,0.3739114,0.1189038,0.05498829,0.1699294,0.3465029,200.8756,0.2078099,-1,7.495,"AZE_N1995X",0.02694,0.04377,0.05496,0.06545,0.07575,0.08791,0.1022,0.1229,0.1524,0.2677
1,1,"BGD","Bangladesh","SAS","N","1993","","X",24.84915,5.5,79.23083,0.9526585,0.5521263,0.3504825,0.9090536,-1,-1,-1,-1,113.695139,"BGD_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"BLR","Belarus","ECA","N","1993","1993","Y",1832.435,5.5,210.5747,0.3343436,0.06957142,0.02101115,0.08674546,0.2160372,194.3188,0.07740133,0.1706868,10.239,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,1,"BEL","Belgium","OHI","N","1993","2003","Y",0.879014,5.5,1138.891,0.00963558,0.004379565,0.003016431,0.008535325,0.2814264,1016.405,0.1450443,-1,10.084475,"BEL_N2003Y",0.03284,0.05271,0.0646,0.07461,0.08443,0.09426,0.106,0.1211,0.1472,0.2223
0,1,"BLZ","Belize","LAC","N","1993","1993","Y",1.182611,5.5,341.8009,0.4942601,0.2138664,0.1267149,0.3598668,0.6025399,170.0242,0.7124081,-1,0.197616,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,"BEN","Benin","SSA","N","1993","2003","X",224.9172,5.5,67.89147,0.9505126,0.6281791,0.4493879,1.168947,0.385782,50.76968,0.2463929,-1,5.521763,"BEN_N2003X",0.02858,0.04115,0.05027,0.05884,0.06928,0.08065,0.09471,0.1145,0.1509,0.3112
0,1,"BTN","Bhutan","SAS","N","1993","2003","X",16.96291,5.5,70.78135,0.932985,0.638877,0.4763505,1.261361,0.4678087,45.16855,0.36569,-1,0.523117,"BTN_N2003X",0.02178,0.03173,0.0394,0.04833,0.0582,0.07034,0.08759,0.1126,0.1552,0.3749
1,1,"BOL","Bolivia","LAC","N","1993","","Y",2.906106,5.5,250.5907,0.5074412,0.2259379,0.1337287,0.3881888,-1,-1,-1,-1,7.273825,"BOL_N1990Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BIH","Bosnia and Herzegovina","ECA","N","1993","2001","X",0.8669357,5.5,93.23877,0.9344663,0.4833917,0.2848931,0.7631115,0.2996645,79.06871,0.1566987,-1,4.087999,"BIH_N2001X",0.0359,0.05195,0.06215,0.0709,0.07998,0.08995,0.1031,0.1181,0.1397,0.2482
1,0,"BWA","Botswana","SSA","N","1993","","X",4.438053,5.5,173.7251,0.7585242,0.4360583,0.2951838,0.7868536,-1,-1,-1,-1,1.494693,"BWA_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BRA","Brazil","LAC","N","1993","1993","Y",1.658783,5.5,281.1923,0.5681817,0.2951235,0.1923994,0.507353,0.6011882,139.2402,0.7869807,-1,157.132682,"BRA_N1993Y",0.006942,0.01656,0.02467,0.03344,0.04377,0.05687,0.07381,0.1013,0.1583,0.4844
1,0,"BGR","Bulgaria","ECA","N","1993","","X",0.765068,5.5,451.261,0.02036693,0.005616398,0.003488561,0.005774577,-1,-1,-1,-1,8.472313,"BGR_N1989X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BFA","Burkina Faso","SSA","N","1993","1994.25","X",222.242,5.5,41.10095,0.9714485,0.7755794,0.6456713,1.801314,0.4807249,24.65388,0.3852556,-1,9.552476,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
1,1,"BDI","Burundi","SSA","N","1993","","X",487.3273,5.5,41.82059,0.9877976,0.754392,0.5977105,1.61259,-1,-1,-1,-1,5.771398,"BDI_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CPV","Cabo Verde","SSA","N","1993","2001.77","X",47.56514,5.5,104.3025,0.8647488,0.5469127,0.388347,1.034575,0.524963,60.29986,0.4786267,-1,0.369014,"CPV_N2001X",0.01587,0.02564,0.03348,0.04232,0.05217,0.06488,0.08098,0.1046,0.1537,0.4264
0,1,"CMR","Cameroon","SSA","N","1993","1996","X",230.3753,5.5,91.17863,0.8890036,0.552554,0.3805973,0.9879216,0.4444676,58.30281,0.325144,-1,12.758881,"CMR_N1996X",0.0248,0.03617,0.04427,0.05116,0.05977,0.07018,0.08501,0.1113,0.1558,0.3615
1,1,"CAN","Canada","OHI","N","1993","","Y",1.284584,5.5,1328.03,0.006713065,0.002961327,0.00192809,0.005094872,-1,-1,-1,-1,28.83341,"CAN_N1991Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"CAF","Central African Republic","SSA","N","1993","","X",267.8691,5.5,36.51279,0.9675965,0.804892,0.7021581,2.287326,-1,-1,-1,-1,3.181222,"CAF_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TCD","Chad","SSA","N","1993","2003","X",251.2962,5.5,49.40412,0.9747872,0.7175455,0.5578986,1.495985,0.3982457,36.34087,0.2676824,-1,6.555603,"TCD_N2003X",0.02465,0.03832,0.04741,0.05686,0.06726,0.0815,0.09852,0.1207,0.1577,0.3071
1,1,"CHL","Chile","LAC","N","1993","","Y",391.6442,5.5,406.86,0.3784719,0.1428048,0.07386168,0.209453,-1,-1,-1,-1,13.882668,"CHL_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"CHN","China","EAP","A","1993","1993","X",3.696112,5.5,65.38332,0.9630887,0.6263655,0.4428971,1.153841,-1,-1,-1,-1,1178.44,"CHN_R1993X",0,0,0,0,0,0,0,0,0,0
0,0,"CHN","China","EAP","R","1993","1993","X",3.696112,5.5,51.56561,0.98638,0.7007146,0.5207317,1.342484,0.3212646,42.24741,0.1897891,0.2206622,835.4786068,"CHN_R1993X",0.03746,0.0501,0.0601,0.06896,0.07755,0.08659,0.09703,0.1107,0.1331,0.2784
0,0,"CHN","China","EAP","U","1993","1993","X",3.696112,5.5,99.04428,0.9063493,0.4452457,0.2532862,0.6942959,0.2846636,86.23312,0.1340441,0.2339546,342.9613932,"CHN_U1993X",0.03811,0.05158,0.06254,0.07242,0.0821,0.09236,0.1043,0.1198,0.145,0.2318
1,1,"COL","Colombia","LAC","N","1993","","Y",1196.955,5.5,307.3986,0.4552172,0.2008097,0.1227391,0.2721465,-1,-1,-1,-1,36.195168,"COL_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"COM","Comoros","SSA","N","1993","2004","X",220.5725,5.5,261.1332,0.5905863,0.2560043,0.1414908,0.3940917,0.5592516,139.8237,0.546712,-1,0.449274,"COM_N2004X",0.01539,0.02471,0.0324,0.04026,0.0483,0.05937,0.07307,0.09246,0.1331,0.481
0,1,"ZAR","Congo, Democratic Republic of","SSA","N","1993","2004.89","X",537.7323,5.5,34.01253,0.9900743,0.8009594,0.6711038,1.89679,0.4216363,24.17826,0.3008181,-1,38.833595,"ZAR_N2004X",0.02205,0.03486,0.04467,0.05422,0.06519,0.07816,0.09598,0.1199,0.161,0.324
0,1,"COG","Congo, Republic of","SSA","N","1993","2005","X",296.5003,5.5,90.8346,0.8814464,0.5581708,0.3968041,1.048487,0.4733054,57.97738,0.3799083,-1,2.648507,"COG_N2005X",0.01961,0.02935,0.03871,0.04742,0.05776,0.07086,0.08901,0.1147,0.164,0.3685
0,1,"CRI","Costa Rica","LAC","N","1993","1993","Y",343.7857,5.5,323.1819,0.3499591,0.1503102,0.09307621,0.2026542,0.4600316,227.7769,0.6234981,-1,3.341004,"CRI_N1993Y",0.01005,0.02847,0.04058,0.05166,0.06443,0.07831,0.09711,0.1238,0.1686,0.3371
1,1,"CIV","Cote d'Ivoire","SSA","N","1993","","X",235.6879,5.5,127.9163,0.7830401,0.3885239,0.2335272,0.6319679,-1,-1,-1,-1,13.622731,"CIV_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"HRV","Croatia","ECA","N","1993","","Y",4.358503,5.5,532.283,0.02793973,0.008904142,0.004742887,-1,-1,-1,-1,-1,4.64,"HRV_N1988Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CYP","Cyprus","OHI","N","1993","2004","Y",0.7115528,5.5,764.0652,0.004931732,0.002020052,0.001092858,0.003013904,0.3008683,648.4353,0.1518387,-1,0.818751,"CYP_N2004Y",0.03658,0.05125,0.06031,0.0695,0.07956,0.09025,0.1026,0.1204,0.1468,0.2427
0,0,"CZE","Czech Republic","ECA","N","1993","1993","Y",14.90097,5.5,513.1434,0.003622642,0.0006650901,0.0002641508,0.0007582937,0.2660468,436.3142,0.1212092,-1.528498,10.329855,"CZE_N1993Y",0.04644,0.05794,0.06564,0.07305,0.08086,0.08961,0.1001,0.114,0.1361,0.2363
